date,ANO_flatID,ANO_pointID,collector,habitat,NiN_type,species,individual_nr,plant_height_cm,length_lb_cm,nr_segments_lb,Segment,length_mm,nr_leaves,nr_scars,nr_branch_scars,nr_side_branches,nr_fruits,nr_fruit_buds,leaf_weight,stem_weight,branches_weight,fruit_weight,fruitbuds_weight,sidebranches_weight,remarks,UniqueID,UniqueID_Sonya,UniqueID_Plant,Herbarium_Yes/No,Weighed_Yes/No,Weighed and Bag found
06.09.2024,ANO_0212,51,PT,skog,T4-C5,vv,1,12,13.4,5,S24,3.3,15,1,,,,,,,,,,,,147,ANO_0212_51_T4-C5_vv,ANO_0212_51_T4-C5_vv_1,,,
,,,,,,,2,,,,S23,5,11,2,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.7,0,9,,,,,,,,,,,,,___,____3,,,
07.09.2024,ANO_0282,42,PT,skog,T4-C1,vm,1,30,40.2,7,S24,6.6,7,0,,,,,,,,,,,,148,ANO_0282_42_T4-C1_vm,ANO_0282_42_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,5.1,2,1,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,7.6,0,2,,3,,,,,,,,,,,___,____3,,,
07.09.2024,ANO_0282,42,PT,skog,T4-C1,vm,1,26,35.5,6,S24,7.5,7,0,,,,,,,,,,,,149,ANO_0282_42_T4-C1_vm,ANO_0282_42_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,7.8,2,1,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.7,0,4,,1,,,,,,,,,,,___,____3,,,
07.09.2024,ANO_0282,42,PT,skog,T4-C1,vm,1,19,24.1,3,S24,12.6,11,0,,,,,,,,,,,,150,ANO_0282_42_T4-C1_vm,ANO_0282_42_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,10.2,2,7,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,6.8,0,6,,1,,,,,,,,,,,___,____3,,,
07.09.2024,ANO_0282,42,PT,skog,T4-C1,vv,1,21,22.7,4,S24,4.3,13,2,,,,,,,,,,,,151,ANO_0282_42_T4-C1_vv,ANO_0282_42_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,5.8,11,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,6,2,9,,,,,,,,,,,,,___,____3,,,
07.09.2024,ANO_0282,42,PT,skog,T4-C1,vv,1,16,18.2,4,S24,3.5,7,2,,,,,,,,,,,,152,ANO_0282_42_T4-C1_vv,ANO_0282_42_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,4.5,5,5,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,7.2,7,6,,,,,,,,,,,,,___,____3,,,
07.09.2024,ANO_0282,42,PT,skog,T4-C1,vv,1,15.5,16.1,4,S24,3.5,11,2,,,,,,,,,,,,153,ANO_0282_42_T4-C1_vv,ANO_0282_42_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,5.7,5,7,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.7,6,2,,2,,,,,,,,,,,___,____3,,,
09.09.2024,ANO_0100,46,PT,open,T3-C2,vm,1,16.5,17.8,4,S24,1,3,0,,,,,,,,,,,,154,ANO_0100_46_T3-C2_vm,ANO_0100_46_T3-C2_vm_1,,,
,,,,,,,2,,,,S23,5.1,0,6,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,8.2,0,4,,2,,,,,,,,,,,___,____3,,,
09.09.2024,ANO_0100,46,PT,open,T3-C2,vm,1,16,23.2,4,S24,3.2,5,0,,,,,,,,,,,,155,ANO_0100_46_T3-C2_vm,ANO_0100_46_T3-C2_vm_1,,,
,,,,,,,2,,,,S23,4.4,0,2,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.3,0,3,,2,,,,,,,,,,,___,____3,,,
09.09.2024,ANO_0100,46,PT,open,T3-C2,vm,1,13.6,13.4,5,S24,2.7,5,0,,,,,,,,,,,,156,ANO_0100_46_T3-C2_vm,ANO_0100_46_T3-C2_vm_1,,,
,,,,,,,2,,,,S23,4.4,0,5,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.3,0,2,,2,,,,,,,,,,,___,____3,,,
09.09.2024,ANO_0100,46,PT,open,T3-C2,vv,1,7.5,7.6,4,S24,1.3,7,0,,,,,,,,,,,,157,ANO_0100_46_T3-C2_vv,ANO_0100_46_T3-C2_vv_1,,,
,,,,,,,2,,,,S23,1.7,3,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2,2,3,,,,,,,,,,,,,___,____3,,,
09.09.2024,ANO_0100,46,PT,open,T3-C2,vv,1,9.3,9.3,4,S24,1.2,7,0,,,,,,,,,,,,158,ANO_0100_46_T3-C2_vv,ANO_0100_46_T3-C2_vv_1,,,
,,,,,,,2,,,,S23,3.5,6,3,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.7,0,4,,2,,,,,,,,,,,___,____3,,,
09.09.2024,ANO_0100,46,PT,open,T3-C2,vv,1,9.6,9.6,4,S24,1.7,8,0,,,,,,,,,,,,159,ANO_0100_46_T3-C2_vv,ANO_0100_46_T3-C2_vv_1,,,
,,,,,,,2,,,,S23,3,5,3,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.1,0,3,,1,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,46,PT,open,T3-C2,vm,1,17.5,26.2,5,S24,2.4,6,2,,,,,,,,,,,Kartlagt som T3-C5 i 2019. Bruker kartleggingsenhet 2024,160,ANO_0085_46_T3-C2_vm,ANO_0085_46_T3-C2_vm_1,,,
,,,,,,,2,,,,S23,6.5,0,4,,4,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3.7,0,5,,1,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,46,PT,open,T3-C2,vm,1,17,18.5,4,S24,7.9,7,0,,,,,,,,,,,Kartlagt som T3-C5 i 2019. Bruker kartleggingsenhet 2024,161,ANO_0085_46_T3-C2_vm,ANO_0085_46_T3-C2_vm_1,,,
,,,,,,,2,,,,S23,4.9,0,5,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.8,0,4,,1,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,46,PT,open,T3-C2,vm,1,25,30.2,5,S24,8.5,5,2,,,,,,,,,,,Kartlagt som T3-C5 i 2019. Bruker kartleggingsenhet 2024,162,ANO_0085_46_T3-C2_vm,ANO_0085_46_T3-C2_vm_1,,,
,,,,,,,2,,,,S23,6.5,0,5,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4,0,2,,1,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,46,PT,open,T3-C2,vv,1,11.5,14,4,S24,2.8,10,0,,,,,,,,,,,Kartlagt som T3-C5 i 2019. Bruker kartleggingsenhet 2024,163,ANO_0085_46_T3-C2_vv,ANO_0085_46_T3-C2_vv_1,,,
,,,,,,,2,,,,S23,4.8,4,4,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.5,0,6,,,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,46,PT,open,T3-C2,vv,1,13.5,17,4,S24,3.6,17,0,,,,,,,,,,,Kartlagt som T3-C5 i 2019. Bruker kartleggingsenhet 2024,164,ANO_0085_46_T3-C2_vv,ANO_0085_46_T3-C2_vv_1,,,
,,,,,,,2,,,,S23,4.3,14,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.2,6,5,,1,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,46,PT,open,T3-C2,vv,1,12,13.9,4,S24,2.4,11,0,,,,,,,,,,,Kartlagt som T3-C5 i 2019. Bruker kartleggingsenhet 2024,165,ANO_0085_46_T3-C2_vv,ANO_0085_46_T3-C2_vv_1,,,
,,,,,,,2,,,,S23,3.9,11,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.6,4,5,,2,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,51,PT,open,T3-C5,vm,1,24.5,34.2,8,S24,4.5,5,0,,1,,,,,,,,,,166,ANO_0085_51_T3-C5_vm,ANO_0085_51_T3-C5_vm_1,,,
,,,,,,,2,,,,S23,5,0,4,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.7,0,5,,,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,51,PT,open,T3-C5,vm,1,18.5,22.2,5,S24,3.2,5,0,,,,,,,,,,,,167,ANO_0085_51_T3-C5_vm,ANO_0085_51_T3-C5_vm_1,,,
,,,,,,,2,,,,S23,6.2,0,4,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,7.6,0,3,,3,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,51,PT,open,T3-C5,vm,1,16,20.5,4,S24,3.2,5,1,,,,,,,,,,,,168,ANO_0085_51_T3-C5_vm,ANO_0085_51_T3-C5_vm_1,,,
,,,,,,,2,,,,S23,6.5,2,5,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.1,0,4,,1,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,51,PT,open,T3-C5,vv,1,11.5,17.2,5,S24,3.9,9,1,,,,,,,,,,,,169,ANO_0085_51_T3-C5_vv,ANO_0085_51_T3-C5_vv_1,,,
,,,,,,,2,,,,S23,2.7,6,2,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.6,0,6,,,,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,51,PT,open,T3-C5,vv,1,8.5,13.1,4,S24,2.2,10,0,,,,,,,,,,,,170,ANO_0085_51_T3-C5_vv,ANO_0085_51_T3-C5_vv_1,,,
,,,,,,,2,,,,S23,3.4,7,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5,0,5,,1,1,,,,,,,,,,___,____3,,,
11.09.2024,ANO_0085,51,PT,open,T3-C5,vv,1,9,12,3,S24,3.5,8,1,,,,,,,,,,,,171,ANO_0085_51_T3-C5_vv,ANO_0085_51_T3-C5_vv_1,,,
,,,,,,,2,,,,S23,4.1,4,5,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.6,0,7,,,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,44,PT,open,T3-C4,vm,1,14.5,16.9,4,S24,3.3,5,0,,,,,,,,,,,,172,ANO_0010_44_T3-C4_vm,ANO_0010_44_T3-C4_vm_1,,,
,,,,,,,2,,,,S23,5.3,2,2,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3.6,0,1,,1,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,44,PT,open,T3-C4,vm,1,14,21.4,6,S24,2.1,4,0,,,,,,,,,,,,173,ANO_0010_44_T3-C4_vm,ANO_0010_44_T3-C4_vm_1,,,
,,,,,,,2,,,,S23,4.9,0,2,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.2,0,2,,2,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,44,PT,open,T3-C4,vm,1,18.5,31.5,5,S24,2.1,4,0,,,,,,,,,,,,174,ANO_0010_44_T3-C4_vm,ANO_0010_44_T3-C4_vm_1,,,
,,,,,,,2,,,,S23,7.6,0,2,,4,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,10.5,0,3,,3,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,44,PT,open,T3-C4,vv,1,13,14.5,4,S24,2.7,12,0,,,,,,,,,,,,175,ANO_0010_44_T3-C4_vv,ANO_0010_44_T3-C4_vv_1,,,
,,,,,,,2,,,,S23,3.7,9,0,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.7,1,10,,,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,44,PT,open,T3-C4,vv,1,7,10.5,4,S24,1.9,9,0,,,,,,,,,,,,176,ANO_0010_44_T3-C4_vv,ANO_0010_44_T3-C4_vv_1,,,
,,,,,,,2,,,,S23,3.1,9,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3.8,5,4,,,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,44,PT,open,T3-C4,vv,1,7,12.6,4,S24,1.4,5,0,,,,,,,,,,,,177,ANO_0010_44_T3-C4_vv,ANO_0010_44_T3-C4_vv_1,,,
,,,,,,,2,,,,S23,3.8,6,3,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3.9,1,6,,,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,53,PT,open,V1-C6,vm,1,15,17.8,4,S24,4.4,7,0,,,,,,,,,,,,178,ANO_0010_53_V1-C6_vm,ANO_0010_53_V1-C6_vm_1,,,
,,,,,,,2,,,,S23,5.2,0,4,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.2,0,3,,2,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,53,PT,open,V1-C6,vm,1,18,20.6,5,S24,2.7,2,0,,,,,,,,,,,,179,ANO_0010_53_V1-C6_vm,ANO_0010_53_V1-C6_vm_1,,,
,,,,,,,2,,,,S23,4.9,0,1,,3,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.5,0,3,,2,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,53,PT,open,V1-C6,vm,1,14,20.4,5,S24,4.2,4,0,,,,,,,,,,,,180,ANO_0010_53_V1-C6_vm,ANO_0010_53_V1-C6_vm_1,,,
,,,,,,,2,,,,S23,2.7,2,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.9,0,2,,2,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,53,PT,open,V1-C6,vv,1,9,11.6,6,S24,1.3,9,0,,,,,,,,,,,,181,ANO_0010_53_V1-C6_vv,ANO_0010_53_V1-C6_vv_1,,,
,,,,,,,2,,,,S23,3.8,11,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.1,1,6,,,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,53,PT,open,V1-C6,vv,1,7.5,10.1,5,S24,1.7,7,1,,,,,,,,,,,,182,ANO_0010_53_V1-C6_vv,ANO_0010_53_V1-C6_vv_1,,,
,,,,,,,2,,,,S23,1.9,5,2,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.2,5,2,,,,,,,,,,,,,___,____3,,,
02.09.2024,ANO_0010,53,PT,open,V1-C6,vv,1,11.5,13.5,5,S24,1.6,10,0,,,,,,,,,,,,183,ANO_0010_53_V1-C6_vv,ANO_0010_53_V1-C6_vv_1,,,
,,,,,,,2,,,,S23,2.7,8,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.2,4,4,,1,,,,,,,,,,,___,____3,,,
22.08.2024,ANO_0416,55,LGV,open,T3-C4,vv,1,9.1,9.1,3,S24,25,10,10,0,0,0,,,,,,,,"Individet var ikke forgrenet, derav lik lengde i cm på plant_hight og length_lb",,ANO_0416_55_T3-C4_vv,ANO_0416_55_T3-C4_vv_1,No,,
,,,,,,,,,,,S23,30.4,7,11,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,34.3,0,6,0,0,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,55,LGV,open,T3-C4,vv,2,7.7,8.3,3,S24,27.7,12,12,0,0,0,,,,,,,,,,ANO_0416_55_T3-C4_vv,ANO_0416_55_T3-C4_vv_2,No,,
,,,,,,,,,,,S23,26.5,10,12,3,3,0,,,,,,,,3 side branches and leaves coupled,,___,____,,,
,,,,,,,,,,,S22,34.3,3,5,2,2,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,55,LGV,open,T3-C4,vv,3,6.5,10.1,3,S24,32,12,12,0,0,0,,,,,,,,,,ANO_0416_55_T3-C4_vv,ANO_0416_55_T3-C4_vv_3,No,,
,,,,,,,,,,,S23,41.4,7,9,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,31.8,1,5,0,0,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,55,LGV,open,T3-C4,vm,1,9.8,14.9,5,S24,23.5,4,4,1,0,0,,,,,,,,,,ANO_0416_55_T3-C4_vm,ANO_0416_55_T3-C4_vm_1,Yes,,
,,,,,,,,,,,S23,29.8,0,3,3,7,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,45.1,0,4,0,0,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,55,LGV,open,T3-C4,vm,2,15.8,16.2,4,S24,20.1,4,5,1,4,0,,,,,,,,has S24B,,ANO_0416_55_T3-C4_vm,ANO_0416_55_T3-C4_vm_2,Yes,,
,,,,,,,,,,,S23,34.3,0,3,3,6,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,53.8,0,1,3,7,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,55,LGV,open,T3-C4,vm,3,10.8,17.5,4,S24,46.7,4,7,1,1,0,,,,,,,,has S24B,,ANO_0416_55_T3-C4_vm,ANO_0416_55_T3-C4_vm_3,Yes,,
,,,,,,,,,,,S23,34.6,0,3,2,8,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,61.2,0,2,2,10,1,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,24,LGV,open,T3-C1,vm,1,6.1,7.4,2,S24,20.1,5,5,0,0,0,,,,,,,,,,ANO_0416_24_T3-C1_vm,ANO_0416_24_T3-C1_vm_1,Yes,,
,,,,,,,,,,,S23,55.4,0,6,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,NA,NA,NA,NA,NA,NA,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,24,LGV,open,T3-C1,vm,2,7.1,14.5,4,S24,26.2,6,6,0,0,0,,,,,,,,,,ANO_0416_24_T3-C1_vm,ANO_0416_24_T3-C1_vm_2,Yes,,
,,,,,,,,,,,S23,41,0,4,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,27.2,0,3,3,4,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,24,LGV,open,T3-C1,vm,3,4.3,11.2,3,S24,11.2,4,4,1,1,0,,,,,,,,has S24B,,ANO_0416_24_T3-C1_vm,ANO_0416_24_T3-C1_vm_3,Yes,,
,,,,,,,,,,,S23,16.2,0,2,1,1,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,30.1,0,4,4,19,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,24,LGV,open,T3-C1,vv,1,2.6,6,3,S24,16.3,10,10,0,0,0,,,,,,,,,,ANO_0416_24_T3-C1_vv,ANO_0416_24_T3-C1_vv_1,Yes,,
,,,,,,,,,,,S23,19.8,9,10,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,20.2,3,8,0,0,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,24,LGV,open,T3-C1,vv,2,4.1,4.3,3,S24,16.8,13,14,0,0,0,,,,,,,,,,ANO_0416_24_T3-C1_vv,ANO_0416_24_T3-C1_vv_2,Yes,,
,,,,,,,,,,,S23,15.8,5,6,4,4,0,,,,,,,,3 side branches and leaves coupled,,___,____,,,
,,,,,,,,,,,S22,10,0,3,0,0,0,,,,,,,,,,___,____,,,
22.08.2024,ANO_0416,24,LGV,open,T3-C1,vv,3,3.1,4,4,S24,15.4,9,10,0,0,0,,,,,,,,,,ANO_0416_24_T3-C1_vv,ANO_0416_24_T3-C1_vv_3,Yes,,
,,,,,,,,,,,S23,10.1,3,4,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,16.2,4,4,1,1,0,,,,,,,,1 side branch and leave coupled,,___,____,,,
01.09.2024,ANO_178,13,LGV,open,V1-C7,vm,1,12.4,14.2,5,S24,40.3,5,7,0,0,0,,,,,,,,,,ANO_178_13_V1-C7_vm,ANO_178_13_V1-C7_vm_1,Yes,,
,,,,,,,,,,,S23,65,0,4,3,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,30.2,0,4,1,1,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,13,LGV,open,V1-C7,vm,2,16.8,17.1,5,S24,26.3,5,5,0,0,0,,,,,,,,"Branch scars, but branches gone",,ANO_178_13_V1-C7_vm,ANO_178_13_V1-C7_vm_2,Yes,,
,,,,,,,,,,,S23,25,1,2,2,3,0,,,,,,,,1 side branch and leave coupled,,___,____,,,
,,,,,,,,,,,S22,25.1,0,3,2,2,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,13,LGV,open,V1-C7,vm,3,17.8,16.5,4,S24,35.1,6,6,0,0,0,,,,,,,,,,ANO_178_13_V1-C7_vm,ANO_178_13_V1-C7_vm_3,Yes,,
,,,,,,,,,,,S23,80.2,0,9,4,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,19.7,0,1,3,4,0,,,,,,,,One branch grazed (total would be 5),,___,____,,,
01.09.2024,ANO_178,22,LGV,open,T34-C2,vm,1,16.8,21.5,4,S24,30.6,5,6,0,0,0,,,,,,,,2 leaves have turned brown,,ANO_178_22_T34-C2_vm,ANO_178_22_T34-C2_vm_1,Yes,,
,,,,,,,,,,,S23,80.4,0,7,1,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,67.2,0,6,1,18,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,22,LGV,open,T34-C2,vm,2,15.7,17.5,4,S24,49.2,7,7,0,0,0,,,,,,,,,,ANO_178_22_T34-C2_vm,ANO_178_22_T34-C2_vm_2,Yes,,
,,,,,,,,,,,S23,57.4,0,5,1,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,22.3,0,2,1,10,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,22,LGV,open,T34-C2,vm,3,11.2,21.1,5,S24,20.5,5,5,0,0,0,,,,,,,,,,ANO_178_22_T34-C2_vm,ANO_178_22_T34-C2_vm_3,Yes,,
,,,,,,,,,,,S23,70.5,0,10,4,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,46.1,0,2,3,30,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,26,LGV,open,T13-C1,vm,1,6.8,14.5,4,S24,40.2,4,8,0,0,0,,,,,,,,,,ANO_178_26_T13-C1_vm,ANO_178_26_T13-C1_vm_1,Yes,,
,,,,,,,,,,,S23,55.3,0,5,2,7,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,32.4,0,5,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,26,LGV,open,T13-C1,vm,2,4.6,15.6,3,S24,40.4,5,9,0,0,1,,,,,,,,,,ANO_178_26_T13-C1_vm,ANO_178_26_T13-C1_vm_2,No,,
,,,,,,,,,,,S23,49.3,0,6,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,59.1,0,6,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,26,LGV,open,T13-C1,vm,3,5.7,16.4,4,S24,61.1,8,8,0,0,0,,,,,,,,,,ANO_178_26_T13-C1_vm,ANO_178_26_T13-C1_vm_3,Yes,,
,,,,,,,,,,,S23,43,0,5,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,54.5,0,6,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,22,LGV,open,T34-C2,vv,1,12.5,12.5,3,S24,29.8,12,12,0,0,0,,,,,,,,,,ANO_178_22_T34-C2_vv,ANO_178_22_T34-C2_vv_1,No,,
,,,,,,,,,,,S23,56,8,10,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,40.2,0,6,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,22,LGV,open,T34-C2,vv,2,6.5,7.4,3,S24,19.8,7,7,0,0,0,,,,,,,,,,ANO_178_22_T34-C2_vv,ANO_178_22_T34-C2_vv_2,No,,
,,,,,,,,,,,S23,32.3,8,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,24.9,0,5,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,22,LGV,open,T34-C2,vv,3,6.3,6.5,3,S24,25.2,12,12,0,0,0,,,,,,,,,,ANO_178_22_T34-C2_vv,ANO_178_22_T34-C2_vv_3,No,,
,,,,,,,,,,,S23,35.1,2,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,5.2,0,2,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,26,LGV,open,T13-C1,vv,1,6.9,7.1,3,S24,25.1,11,12,0,0,0,,,,,,,,,,ANO_178_26_T13-C1_vv,ANO_178_26_T13-C1_vv_1,No,,
,,,,,,,,,,,S23,19.8,7,7,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,9.9,0,2,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,26,LGV,open,T13-C1,vv,2,18.6,18.6,6,S24,26.3,13,14,0,0,0,,,,,,,,,,ANO_178_26_T13-C1_vv,ANO_178_26_T13-C1_vv_2,?,,
,,,,,,,,,,,S23,26.1,11,12,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,40.2,2,12,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,26,LGV,open,T13-C1,vv,3,5.9,6.5,3,S24,24.2,11,12,0,0,0,,,,,,,,,,ANO_178_26_T13-C1_vv,ANO_178_26_T13-C1_vv_3,No,,
,,,,,,,,,,,S23,20,6,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,19.8,0,3,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,13,LGV,open,V1-C7,vv,1,12,12.5,4,S24,35.2,17,17,0,0,0,,,,,,,,,,ANO_178_13_V1-C7_vv,ANO_178_13_V1-C7_vv_1,,,
,,,,,,,,,,,S23,34.9,10,12,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,15.3,5,7,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,13,LGV,open,V1-C7,vv,2,15,15.5,4,S24,19.6,9,10,0,0,0,,,,,,,,,,ANO_178_13_V1-C7_vv,ANO_178_13_V1-C7_vv_2,,,
,,,,,,,,,,,S23,30,7,9,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,23.4,3,9,0,0,0,,,,,,,,,,___,____,,,
01.09.2024,ANO_178,13,LGV,open,V1-C7,vv,3,9.3,10.4,4,S24,23.7,12,12,0,0,0,,,,,,,,,,ANO_178_13_V1-C7_vv,ANO_178_13_V1-C7_vv_3,,,
,,,,,,,,,,,S23,38.6,11,14,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,19.8,0,3,1,1,0,,,,,,,,,,___,____,,,
03.09.2024,ANO_818,31,LGV,forested,T4-C2,vv,1,9.5,9.5,4,S24,32.1,11,11,0,0,0,,,,,,,,,,ANO_818_31_T4-C2_vv,ANO_818_31_T4-C2_vv_1,,,
,,,,,,,,,,,S23,22.2,5,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,30,2,3,0,0,0,,,,,,,,,,___,____,,,
03.09.2024,ANO_818,31,LGV,forested,T4-C2,vv,2,8.4,13.2,4,S24,38.3,10,10,0,0,0,,,,,,,,,,ANO_818_31_T4-C2_vv,ANO_818_31_T4-C2_vv_2,,,
,,,,,,,,,,,S23,55.6,12,13,0,0,0,,,,,,,,,,___,____,,,
